46
52
-8
-6
-1
0
0
20
0
-19
-4
3
-19
-27
13
-8
-3
127
-12
-13
123
-13
-4
7
-28
32
-27
-17
-16
-20
-18
-1
7
-19
4
-5
-1
-8
-13
-10
-13
-19
-11
76
34
-19
-20
-7
-3
-16
21
-14
-18
-15
-11
-9
-5
12
-10
-7
5
-16
-14
-5
20
-5
43
69
13
0
