-15
25
14
13
24
0
0
112
-2
0
-6
-18
-8
-20
17
147
-4
8
-17
32
98
-10
1
1
-23
-22
-14
11
-11
8
-18
4
12
79
4
9
28
1
49
20
59
22
5
-22
-18
-24
10
7
-16
-18
7
83
-3
21
-1
-15
20
-14
18
8
103
9
-6
73
-11
11
4
67
112
139
274
25
7
-2
15
3
-11
9
13
36
5
-2
22
39
-11
60
-13
130
52
26
