15
36
12
28
288
112
0
45
-4
-1
-12
11
39
-3
7
63
8
4
8
-1
29
-13
-5
-14
-28
-17
-13
-12
18
-12
4
50
13
-9
45
38
-7
4
48
1
51
-8
-1
-12
-29
15
0
-9
-23
-2
23
-13
-22
4
22
-35
-4
2
3
23
15
-15
-20
29
11
1
5
99
175
85
184
31
-16
89
-2
144
23
11
39
69
3
29
-1
17
-10
-20
-4
192
60
102
