-2
8
13
0
-2
0
0
0
0
12
0
-17
-6
-9
9
15
-4
0
-12
2
57
-6
5
8
-22
-23
-21
-18
-18
15
-4
1
-22
-13
1
-2
0
43
53
67
4
-2
-7
17
-21
-22
-12
-2
-15
-25
-1
-8
18
8
23
-24
-9
2
0
-1
2
-4
0
0
-3
5
18
37
34
91
262
19
0
7
-1
17
2
11
4
-2
2
3
12
-5
-5
-6
-13
61
78
5
