-10
28
-4
-6
-9
1
-5
0
2
-12
-17
-10
-15
0
-6
-11
-11
-8
97
27
15
-13
-9
-18
-14
-8
-17
3
-9
-5
3
-1
6
-11
37
-3
40
16
73
38
1
-8
-9
19
-14
-4
2
-9
-14
0
-15
-13
-8
-9
-14
-19
33
-3
2
34
2
-2
33
8
37
-16
5
9
-6
0
0
4
9
37
22
-13
35
50
105
-7
15
25
-5
10
38
88
121
134
5
-2
