-9
53
31
17
-10
41
25
-3
-6
-34
-35
-24
-1
7
-11
12
43
45
-27
-6
18
-17
-33
-14
14
2
5
53
52
28
26
0
0
55
-4
41
-15
106
-56
-20
-10
-14
-26
6
-25
11
-26
0
9
-12
40
31
46
10
22
-25
12
8
23
225
168
-11
-21
0
5
26
38
0
-14
5
16
-10
-23
-16
-16
74
91
80
