-10
8
33
17
13
16
36
53
16
68
0
6
19
-3
-6
11
-13
31
51
-4
7
-11
1
-10
2
-3
-3
-10
-7
14
50
21
14
11
89
1
-15
-5
54
14
59
-6
8
-10
13
0
17
-18
25
-6
-18
8
-17
16
5
6
-15
5
8
22
-4
11
53
25
10
1
20
20
69
125
133
34
38
6
115
0
4
-7
-8
2
7
3
-7
25
10
-11
13
115
0
0
