-29
6
27
23
21
5
20
1
10
0
-20
-22
-30
12
-10
14
19
25
-11
25
-9
-11
-22
-4
0
40
-24
-24
-20
-28
14
54
210
-14
6
11
77
0
10
37
54
-4
10
-9
6
-28
0
8
-28
-14
-13
-11
19
-5
8
0
0
18
0
52
32
16
48
138
2
1
22
1
15
115
123
11
-16
-9
10
72
-4
23
8
16
21
85
-11
1
-3
-12
14
-3
158
0
