6
1
-6
-17
-12
-14
8
5
-2
-14
-17
-15
-9
-13
-4
-18
-18
-19
-5
-11
21
-8
-4
1
-5
-15
-15
91
-6
-14
-11
2
9
-10
-3
-11
-2
-8
1
6
-14
-3
-4
-9
-4
-7
-17
11
-6
-18
-14
-23
-14
11
-7
-22
-17
-13
-12
3
-11
0
-5
6
193
-13
-10
109
147
116
221
4
-6
-6
-5
8
-10
-12
-7
-14
-7
-3
-7
-3
-14
64
-19
0
23
0
