84
-5
1
-5
-3
-12
-4
148
-1
-11
-15
1
-14
-7
14
-23
-12
2
-25
3
-38
-33
13
-7
-32
-19
-28
183
-16
-4
-9
-2
25
-20
75
-3
33
15
19
14
4
-3
-26
1
-29
-45
-24
-14
-20
-34
-8
-5
-9
49
-5
-17
-12
-11
6
4
-1
-11
0
4
17
42
-7
25
-21
-14
8
8
188
-18
-27
4
0
48
33
-15
24
-20
0
-3
86
17
118
263
-2
-3
