-12
19
15
50
61
0
92
18
0
7
-8
1
27
1
-2
21
-3
-1
-15
48
29
0
6
-12
-9
1
-29
-10
-14
23
-5
-15
23
9
10
71
156
-2
31
32
1
-4
-12
-16
-19
-11
-2
-17
-36
-7
0
16
-9
55
-9
-19
-5
32
8
3
15
-1
-10
90
-15
11
-6
110
179
160
182
16
0
-8
16
6
-7
-3
-2
-1
4
5
39
9
32
2
0
134
14
46
